time,mag,err
0.043750000000000004,18.109700978035175,0.06934117519086538
0.04479166666666667,17.792296629413396,0.014868428530210753
0.04583333333333334,18.132609307942538,-0.044869769296962486
0.046875,17.87789668437105,-0.04834160017707252
0.04791666666666666,18.047685137157043,-0.11377709288861304
0.04895833333333333,18.066096151065558,0.08306212668463235
0.049999999999999996,17.958984879114137,-0.040379608880402956
0.05104166666666667,17.82938283321709,0.0014091357695908888
0.052083333333333336,18.00144225441829,0.1530388868931099
0.053125,18.13220949091081,0.0180869854124788
0.05416666666666667,18.16723487681283,0.019561681772811368
0.05520833333333333,17.959620387890077,0.06722492988388058
0.05625,17.930091277860598,0.05226469938819744
0.057291666666666664,17.918544727385378,-0.1130157491783649
0.05833333333333333,17.842083928717997,0.029311628557699324
0.059375000000000004,17.913387244729233,-0.07491806183307947
0.06041666666666667,17.854661369920024,0.023988914323704653
0.06145833333333334,17.863371090785154,0.02936690723747383
0.0625,17.86074895121603,-0.003180230492261474
0.06354166666666666,17.91480151184433,-0.18204801929602069
0.06458333333333334,18.013436393079026,0.09656718345916841
0.065625,17.92239530064539,-0.15791607042361885
0.06666666666666667,18.090649908240998,0.05835506457165751
0.06770833333333333,18.13413945308853,0.24361196827049864
0.06874999999999999,18.100389957025605,-0.05097740914157511
0.06979166666666667,18.01349777549268,0.15636478245729618
0.07083333333333333,18.0239889143197,0.06389224301698879
0.07187500000000001,18.00798426365874,-0.09154183068347428
0.07291666666666667,17.898194509512678,-0.053563560921467385
0.07395833333333333,18.052889182742874,0.07571041128998575
0.075,17.988771637782083,0.01762763287797714
0.07604166666666666,18.066426970200624,0.12053759939574253
0.07708333333333334,18.009011986232935,-0.0588958211732067
0.078125,17.925717392063504,-0.08764539258591383
0.07916666666666666,17.959316800456904,-0.03609006787882498
0.08020833333333334,17.83006209605028,-0.001032851606285922
0.08125,18.057665052472228,0.00901198623320594
0.08229166666666667,17.99099540959161,0.057665052472273486
0.08333333333333333,17.998967148393696,-0.0824906993462198
0.08437499999999999,18.027840761597055,-0.1650990245757098
0.08541666666666665,17.85244865955175,-0.07449605338284294
0.08645833333333335,17.98857564060274,0.11552652620030746
0.08750000000000001,17.980414554499074,-0.03934905595018588
0.08854166666666667,17.845945093650688,0.15147501200554997
0.08958333333333333,18.025113664041285,-0.18302224393381136
0.090625,17.778874183764614,0.06591000752691507
0.09166666666666667,17.938668641600096,0.007984263661298865
0.09270833333333334,18.047333432098252,-0.24072284030045296
0.09375,17.83490097542429,0.1097014197634521
0.09479166666666666,18.114139886092364,0.05890958301186862
0.09583333333333333,17.912354607414088,0.06202582606382897
0.096875,17.7237667732022,-0.05049717322262821
0.09791666666666667,17.934635089777625,-0.06107565459375886
0.09895833333333333,17.93602511022856,-0.07864558363591945
0.09999999999999999,17.834173352060585,-0.12210319822073393
0.10104166666666665,17.93276541834784,-0.011228362217253386
0.10208333333333335,17.843375131910964,0.01349777549895757
0.10312500000000001,17.925272145451213,0.08098732552726558
0.10416666666666667,18.07966290101566,-0.07428260793632191
0.10520833333333333,18.068644234514686,0.049903454761492376
0.10625,17.996441745919622,-0.10729107430484273
0.10729166666666667,18.03555825295057,0.01972965778247208
0.10833333333333334,17.989042543843837,-0.05883912282049194
0.109375,17.889472169448645,0.050572842666543494
0.11041666666666666,17.862818240210864,-0.15015907829733802
0.11145833333333333,17.95615150773854,-0.09742149303415552
0.1125,17.965913746371033,0.035760185027809456
0.11354166666666667,17.971367503781646,-0.043019286219183016
0.11458333333333333,17.98027661281706,-0.06990872007845288
0.11562499999999999,17.735583444430546,-0.2077030886930502
0.11666666666666665,17.811435091134626,-0.16265536230755076
0.11770833333333335,17.894966984512205,-0.048715065403445106
0.11875000000000001,17.810234593553492,-0.12711704929074663
0.11979166666666667,18.094102652455916,-0.07760469931760886
0.12083333333333333,18.053822807157413,-0.17061714731057226
0.121875,18.115078035561634,-0.221125816235385
0.12291666666666667,17.931420408898276,0.20662024566643553
0.12395833333333334,17.88614135240627,-0.14533862973040113
